#Perc	time	N	Ekin	Epot	Eges
29.2%	291.5	5	0.44085	12.1698	12.6106
29.2%	291.51	5	0.443245	12.1674	12.6106
29.2%	291.52	5	0.445642	12.165	12.6106
29.2%	291.53	5	0.448037	12.1626	12.6107
29.2%	291.54	5	0.450427	12.1602	12.6107
29.2%	291.55	5	0.452809	12.1578	12.6107
29.2%	291.56	5	0.455181	12.1555	12.6107
29.2%	291.57	5	0.457539	12.1531	12.6107
29.2%	291.58	5	0.45988	12.1508	12.6107
29.2%	291.59	5	0.462203	12.1485	12.6107
29.2%	291.6	5	0.464503	12.1462	12.6107
29.2%	291.61	5	0.466779	12.1439	12.6107
29.2%	291.62	5	0.469027	12.1416	12.6107
29.2%	291.63	5	0.471246	12.1394	12.6107
29.2%	291.64	5	0.473431	12.1372	12.6107
29.2%	291.65	5	0.475582	12.1351	12.6107
29.2%	291.66	5	0.477694	12.133	12.6107
29.2%	291.67	5	0.479766	12.1309	12.6107
29.2%	291.68	5	0.481795	12.1289	12.6107
29.2%	291.69	5	0.483779	12.1269	12.6107
29.2%	291.7	5	0.485715	12.125	12.6107
29.2%	291.71	5	0.487601	12.1231	12.6107
29.2%	291.72	5	0.489435	12.1212	12.6107
29.2%	291.73	5	0.491213	12.1195	12.6107
29.2%	291.74	5	0.492936	12.1177	12.6107
29.2%	291.75	5	0.494599	12.1161	12.6107
29.2%	291.76	5	0.496202	12.1145	12.6107
29.2%	291.77	5	0.497742	12.1129	12.6107
29.2%	291.78	5	0.499218	12.1115	12.6107
29.2%	291.79	5	0.500628	12.11	12.6107
29.2%	291.8	5	0.501971	12.1087	12.6107
29.2%	291.81	5	0.503245	12.1074	12.6107
29.2%	291.82	5	0.50445	12.1062	12.6107
29.2%	291.83	5	0.505585	12.1051	12.6107
29.2%	291.84	5	0.506648	12.104	12.6107
29.2%	291.85	5	0.507639	12.103	12.6107
29.2%	291.86	5	0.508557	12.1021	12.6107
29.2%	291.87	5	0.509404	12.1013	12.6107
29.2%	291.88	5	0.510178	12.1005	12.6107
29.2%	291.89	5	0.51088	12.0998	12.6107
29.2%	291.9	5	0.51151	12.0992	12.6107
29.2%	291.91	5	0.51207	12.0986	12.6107
29.2%	291.92	5	0.51256	12.0981	12.6107
29.2%	291.93	5	0.512981	12.0977	12.6107
29.2%	291.94	5	0.513335	12.0973	12.6107
29.2%	291.95	5	0.513625	12.097	12.6107
29.2%	291.96	5	0.513851	12.0968	12.6107
29.2%	291.97	5	0.514016	12.0967	12.6107
29.2%	291.98	5	0.514123	12.0966	12.6107
29.2%	291.99	5	0.514175	12.0965	12.6107
29.2%	292	5	0.514175	12.0965	12.6107
29.2%	292.01	5	0.514126	12.0965	12.6107
29.2%	292.02	5	0.514031	12.0966	12.6107
29.2%	292.03	5	0.513895	12.0968	12.6107
29.2%	292.04	5	0.513723	12.097	12.6107
29.2%	292.05	5	0.513517	12.0972	12.6107
29.2%	292.06	5	0.513283	12.0974	12.6107
29.2%	292.07	5	0.513025	12.0977	12.6107
29.2%	292.08	5	0.51275	12.0979	12.6107
29.2%	292.09	5	0.51246	12.0982	12.6107
29.2%	292.1	5	0.512163	12.0985	12.6107
29.2%	292.11	5	0.511862	12.0988	12.6107
29.2%	292.12	5	0.511565	12.0991	12.6107
29.2%	292.13	5	0.511276	12.0994	12.6107
29.2%	292.14	5	0.511001	12.0997	12.6107
29.2%	292.15	5	0.510747	12.0999	12.6107
29.2%	292.16	5	0.510517	12.1002	12.6107
29.2%	292.17	5	0.51032	12.1004	12.6107
29.2%	292.18	5	0.510159	12.1005	12.6107
29.2%	292.19	5	0.510041	12.1006	12.6107
29.2%	292.2	5	0.509971	12.1007	12.6107
29.2%	292.21	5	0.509955	12.1007	12.6107
29.2%	292.22	5	0.509997	12.1007	12.6107
29.2%	292.23	5	0.510104	12.1006	12.6107
29.2%	292.24	5	0.510279	12.1004	12.6107
29.2%	292.25	5	0.510527	12.1002	12.6107
29.2%	292.26	5	0.510853	12.0998	12.6107
29.2%	292.27	5	0.51126	12.0994	12.6107
29.2%	292.28	5	0.511753	12.0989	12.6107
29.2%	292.29	5	0.512334	12.0983	12.6107
29.2%	292.3	5	0.513006	12.0977	12.6107
29.2%	292.31	5	0.513772	12.0969	12.6107
29.2%	292.32	5	0.514634	12.096	12.6107
29.2%	292.33	5	0.515594	12.0951	12.6107
29.2%	292.34	5	0.516652	12.094	12.6107
29.2%	292.35	5	0.517809	12.0929	12.6107
29.2%	292.36	5	0.519066	12.0916	12.6107
29.2%	292.37	5	0.520422	12.0903	12.6107
29.2%	292.38	5	0.521876	12.0888	12.6107
29.2%	292.39	5	0.523428	12.0873	12.6107
29.2%	292.4	5	0.525074	12.0856	12.6107
29.2%	292.41	5	0.526814	12.0839	12.6107
29.2%	292.42	5	0.528645	12.082	12.6107
29.2%	292.43	5	0.530562	12.0801	12.6107
29.2%	292.44	5	0.532564	12.0781	12.6107
29.2%	292.45	5	0.534644	12.076	12.6107
29.2%	292.46	5	0.5368	12.0739	12.6107
29.2%	292.47	5	0.539025	12.0717	12.6107
29.2%	292.48	5	0.541316	12.0694	12.6107
29.2%	292.49	5	0.543665	12.067	12.6107
29.3%	292.5	5	0.546068	12.0646	12.6107
29.3%	292.51	5	0.548518	12.0622	12.6107
29.3%	292.52	5	0.551009	12.0597	12.6107
29.3%	292.53	5	0.553534	12.0572	12.6107
29.3%	292.54	5	0.556085	12.0546	12.6107
29.3%	292.55	5	0.558657	12.052	12.6107
29.3%	292.56	5	0.561241	12.0495	12.6107
29.3%	292.57	5	0.563831	12.0469	12.6107
29.3%	292.58	5	0.566419	12.0443	12.6107
29.3%	292.59	5	0.568998	12.0417	12.6107
29.3%	292.6	5	0.57156	12.0392	12.6107
29.3%	292.61	5	0.574099	12.0366	12.6107
29.3%	292.62	5	0.576606	12.0341	12.6107
29.3%	292.63	5	0.579076	12.0316	12.6107
29.3%	292.64	5	0.5815	12.0292	12.6107
29.3%	292.65	5	0.583872	12.0269	12.6107
29.3%	292.66	5	0.586185	12.0245	12.6107
29.3%	292.67	5	0.588434	12.0223	12.6107
29.3%	292.68	5	0.590611	12.0201	12.6107
29.3%	292.69	5	0.59271	12.018	12.6107
29.3%	292.7	5	0.594727	12.016	12.6107
29.3%	292.71	5	0.596654	12.0141	12.6107
29.3%	292.72	5	0.598489	12.0122	12.6107
29.3%	292.73	5	0.600224	12.0105	12.6107
29.3%	292.74	5	0.601857	12.0089	12.6107
29.3%	292.75	5	0.603383	12.0074	12.6107
29.3%	292.76	5	0.604797	12.0059	12.6107
29.3%	292.77	5	0.606097	12.0046	12.6107
29.3%	292.78	5	0.60728	12.0035	12.6107
29.3%	292.79	5	0.608343	12.0024	12.6107
29.3%	292.8	5	0.609283	12.0015	12.6107
29.3%	292.81	5	0.610099	12.0006	12.6107
29.3%	292.82	5	0.610789	11.9999	12.6107
29.3%	292.83	5	0.611352	11.9994	12.6107
29.3%	292.84	5	0.611787	11.999	12.6107
29.3%	292.85	5	0.612093	11.9986	12.6107
29.3%	292.86	5	0.612271	11.9985	12.6107
29.3%	292.87	5	0.61232	11.9984	12.6107
29.3%	292.88	5	0.612243	11.9985	12.6107
29.3%	292.89	5	0.612038	11.9987	12.6107
29.3%	292.9	5	0.611709	11.999	12.6107
29.3%	292.91	5	0.611257	11.9995	12.6107
29.3%	292.92	5	0.610683	12.0001	12.6107
29.3%	292.93	5	0.60999	12.0007	12.6107
29.3%	292.94	5	0.609181	12.0016	12.6107
29.3%	292.95	5	0.608259	12.0025	12.6107
29.3%	292.96	5	0.607227	12.0035	12.6107
29.3%	292.97	5	0.606089	12.0047	12.6107
29.3%	292.98	5	0.604848	12.0059	12.6107
29.3%	292.99	5	0.603509	12.0072	12.6107
29.3%	293	5	0.602076	12.0087	12.6107
29.3%	293.01	5	0.600554	12.0102	12.6107
29.3%	293.02	5	0.598947	12.0118	12.6107
29.3%	293.03	5	0.59726	12.0135	12.6107
29.3%	293.04	5	0.595499	12.0152	12.6107
29.3%	293.05	5	0.593668	12.0171	12.6107
29.3%	293.06	5	0.591773	12.019	12.6107
29.3%	293.07	5	0.58982	12.0209	12.6107
29.3%	293.08	5	0.587813	12.0229	12.6108
29.3%	293.09	5	0.585759	12.025	12.6108
29.3%	293.1	5	0.583663	12.0271	12.6108
29.3%	293.11	5	0.58153	12.0292	12.6108
29.3%	293.12	5	0.579367	12.0314	12.6108
29.3%	293.13	5	0.577179	12.0336	12.6108
29.3%	293.14	5	0.57497	12.0358	12.6108
29.3%	293.15	5	0.572748	12.038	12.6108
29.3%	293.16	5	0.570517	12.0402	12.6108
29.3%	293.17	5	0.568282	12.0425	12.6108
29.3%	293.18	5	0.566048	12.0447	12.6108
29.3%	293.19	5	0.56382	12.0469	12.6108
29.3%	293.2	5	0.561604	12.0492	12.6108
29.3%	293.21	5	0.559402	12.0514	12.6108
29.3%	293.22	5	0.55722	12.0535	12.6108
29.3%	293.23	5	0.555061	12.0557	12.6108
29.3%	293.24	5	0.55293	12.0578	12.6108
29.3%	293.25	5	0.55083	12.0599	12.6108
29.3%	293.26	5	0.548764	12.062	12.6108
29.3%	293.27	5	0.546734	12.064	12.6108
29.3%	293.28	5	0.544744	12.066	12.6108
29.3%	293.29	5	0.542797	12.068	12.6108
29.3%	293.3	5	0.540893	12.0699	12.6108
29.3%	293.31	5	0.539035	12.0717	12.6108
29.3%	293.32	5	0.537225	12.0736	12.6108
29.3%	293.33	5	0.535463	12.0753	12.6108
29.3%	293.34	5	0.533751	12.077	12.6108
29.3%	293.35	5	0.532088	12.0787	12.6108
29.3%	293.36	5	0.530476	12.0803	12.6108
29.3%	293.37	5	0.528915	12.0819	12.6108
29.3%	293.38	5	0.527403	12.0834	12.6108
29.3%	293.39	5	0.525942	12.0848	12.6108
29.3%	293.4	5	0.524529	12.0863	12.6108
29.3%	293.41	5	0.523165	12.0876	12.6108
29.3%	293.42	5	0.521849	12.0889	12.6108
29.3%	293.43	5	0.520578	12.0902	12.6108
29.3%	293.44	5	0.519352	12.0914	12.6108
29.3%	293.45	5	0.518169	12.0926	12.6108
29.3%	293.46	5	0.517027	12.0938	12.6108
29.3%	293.47	5	0.515925	12.0949	12.6108
29.3%	293.48	5	0.51486	12.0959	12.6108
29.3%	293.49	5	0.513832	12.097	12.6108
29.4%	293.5	5	0.512837	12.0979	12.6108
29.4%	293.51	5	0.511874	12.0989	12.6108
29.4%	293.52	5	0.510941	12.0998	12.6108
29.4%	293.53	5	0.510035	12.1007	12.6108
29.4%	293.54	5	0.509155	12.1016	12.6108
29.4%	293.55	5	0.508299	12.1025	12.6108
29.4%	293.56	5	0.507465	12.1033	12.6108
29.4%	293.57	5	0.506651	12.1041	12.6108
29.4%	293.58	5	0.505855	12.1049	12.6108
29.4%	293.59	5	0.505075	12.1057	12.6108
29.4%	293.6	5	0.504311	12.1065	12.6108
29.4%	293.61	5	0.503559	12.1072	12.6108
29.4%	293.62	5	0.502821	12.108	12.6108
29.4%	293.63	5	0.502093	12.1087	12.6108
29.4%	293.64	5	0.501375	12.1094	12.6108
29.4%	293.65	5	0.500666	12.1101	12.6108
29.4%	293.66	5	0.499965	12.1108	12.6108
29.4%	293.67	5	0.499272	12.1115	12.6108
29.4%	293.68	5	0.498586	12.1122	12.6108
29.4%	293.69	5	0.497907	12.1129	12.6108
29.4%	293.7	5	0.497235	12.1136	12.6108
29.4%	293.71	5	0.496569	12.1142	12.6108
29.4%	293.72	5	0.49591	12.1149	12.6108
29.4%	293.73	5	0.495258	12.1155	12.6108
29.4%	293.74	5	0.494613	12.1162	12.6108
29.4%	293.75	5	0.493977	12.1168	12.6108
29.4%	293.76	5	0.493348	12.1174	12.6108
29.4%	293.77	5	0.492729	12.1181	12.6108
29.4%	293.78	5	0.49212	12.1187	12.6108
29.4%	293.79	5	0.491522	12.1193	12.6108
29.4%	293.8	5	0.490936	12.1198	12.6108
29.4%	293.81	5	0.490362	12.1204	12.6108
29.4%	293.82	5	0.489803	12.121	12.6108
29.4%	293.83	5	0.489259	12.1215	12.6108
29.4%	293.84	5	0.488731	12.1221	12.6108
29.4%	293.85	5	0.48822	12.1226	12.6108
29.4%	293.86	5	0.487729	12.1231	12.6108
29.4%	293.87	5	0.487256	12.1235	12.6108
29.4%	293.88	5	0.486805	12.124	12.6108
29.4%	293.89	5	0.486375	12.1244	12.6108
29.4%	293.9	5	0.485968	12.1248	12.6108
29.4%	293.91	5	0.485585	12.1252	12.6108
29.4%	293.92	5	0.485226	12.1256	12.6108
29.4%	293.93	5	0.484893	12.1259	12.6108
29.4%	293.94	5	0.484586	12.1262	12.6108
29.4%	293.95	5	0.484305	12.1265	12.6108
29.4%	293.96	5	0.484052	12.1267	12.6108
29.4%	293.97	5	0.483826	12.127	12.6108
29.4%	293.98	5	0.483627	12.1272	12.6108
29.4%	293.99	5	0.483455	12.1273	12.6108
29.4%	294	5	0.483312	12.1275	12.6108
29.4%	294.01	5	0.483195	12.1276	12.6108
29.4%	294.02	5	0.483105	12.1277	12.6108
29.4%	294.03	5	0.483042	12.1277	12.6108
29.4%	294.04	5	0.483004	12.1278	12.6108
29.4%	294.05	5	0.482991	12.1278	12.6108
29.4%	294.06	5	0.483002	12.1278	12.6108
29.4%	294.07	5	0.483035	12.1278	12.6108
29.4%	294.08	5	0.483091	12.1277	12.6108
29.4%	294.09	5	0.483167	12.1276	12.6108
29.4%	294.1	5	0.483262	12.1275	12.6108
29.4%	294.11	5	0.483374	12.1274	12.6108
29.4%	294.12	5	0.483503	12.1273	12.6108
29.4%	294.13	5	0.483645	12.1271	12.6108
29.4%	294.14	5	0.4838	12.127	12.6108
29.4%	294.15	5	0.483967	12.1268	12.6108
29.4%	294.16	5	0.484142	12.1266	12.6108
29.4%	294.17	5	0.484324	12.1265	12.6108
29.4%	294.18	5	0.484511	12.1263	12.6108
29.4%	294.19	5	0.484702	12.1261	12.6108
29.4%	294.2	5	0.484895	12.1259	12.6108
29.4%	294.21	5	0.485088	12.1257	12.6108
29.4%	294.22	5	0.485279	12.1255	12.6108
29.4%	294.23	5	0.485467	12.1253	12.6108
29.4%	294.24	5	0.48565	12.1251	12.6108
29.4%	294.25	5	0.485827	12.125	12.6108
29.4%	294.26	5	0.485996	12.1248	12.6108
29.4%	294.27	5	0.486156	12.1246	12.6108
29.4%	294.28	5	0.486306	12.1245	12.6108
29.4%	294.29	5	0.486446	12.1243	12.6108
29.4%	294.3	5	0.486574	12.1242	12.6108
29.4%	294.31	5	0.48669	12.1241	12.6108
29.4%	294.32	5	0.486793	12.124	12.6108
29.4%	294.33	5	0.486884	12.1239	12.6108
29.4%	294.34	5	0.486963	12.1238	12.6108
29.4%	294.35	5	0.487029	12.1238	12.6108
29.4%	294.36	5	0.487083	12.1237	12.6108
29.4%	294.37	5	0.487127	12.1237	12.6108
29.4%	294.38	5	0.48716	12.1236	12.6108
29.4%	294.39	5	0.487185	12.1236	12.6108
29.4%	294.4	5	0.487202	12.1236	12.6108
29.4%	294.41	5	0.487213	12.1236	12.6108
29.4%	294.42	5	0.48722	12.1236	12.6108
29.4%	294.43	5	0.487226	12.1236	12.6108
29.4%	294.44	5	0.487232	12.1236	12.6108
29.4%	294.45	5	0.487242	12.1235	12.6108
29.4%	294.46	5	0.487258	12.1235	12.6108
29.4%	294.47	5	0.487283	12.1235	12.6108
29.4%	294.48	5	0.48732	12.1235	12.6108
29.4%	294.49	5	0.487374	12.1234	12.6108
29.5%	294.5	5	0.487447	12.1233	12.6108
29.5%	294.51	5	0.487543	12.1232	12.6108
29.5%	294.52	5	0.487667	12.1231	12.6108
29.5%	294.53	5	0.487822	12.123	12.6108
29.5%	294.54	5	0.488013	12.1228	12.6108
29.5%	294.55	5	0.488244	12.1225	12.6108
29.5%	294.56	5	0.488519	12.1223	12.6108
29.5%	294.57	5	0.488843	12.1219	12.6108
29.5%	294.58	5	0.48922	12.1216	12.6108
29.5%	294.59	5	0.489655	12.1211	12.6108
29.5%	294.6	5	0.490152	12.1206	12.6108
29.5%	294.61	5	0.490715	12.1201	12.6108
29.5%	294.62	5	0.49135	12.1194	12.6108
29.5%	294.63	5	0.49206	12.1187	12.6108
29.5%	294.64	5	0.492849	12.1179	12.6108
29.5%	294.65	5	0.493721	12.1171	12.6108
29.5%	294.66	5	0.49468	12.1161	12.6108
29.5%	294.67	5	0.49573	12.1151	12.6108
29.5%	294.68	5	0.496873	12.1139	12.6108
29.5%	294.69	5	0.498114	12.1127	12.6108
29.5%	294.7	5	0.499454	12.1113	12.6108
29.5%	294.71	5	0.500896	12.1099	12.6108
29.5%	294.72	5	0.502443	12.1084	12.6108
29.5%	294.73	5	0.504096	12.1067	12.6108
29.5%	294.74	5	0.505856	12.1049	12.6108
29.5%	294.75	5	0.507724	12.1031	12.6108
29.5%	294.76	5	0.509702	12.1011	12.6108
29.5%	294.77	5	0.511789	12.099	12.6108
29.5%	294.78	5	0.513984	12.0968	12.6108
29.5%	294.79	5	0.516288	12.0945	12.6108
29.5%	294.8	5	0.518699	12.0921	12.6108
29.5%	294.81	5	0.521214	12.0896	12.6108
29.5%	294.82	5	0.523833	12.087	12.6108
29.5%	294.83	5	0.526553	12.0843	12.6108
29.5%	294.84	5	0.52937	12.0814	12.6108
29.5%	294.85	5	0.532281	12.0785	12.6108
29.5%	294.86	5	0.535282	12.0755	12.6108
29.5%	294.87	5	0.538369	12.0724	12.6108
29.5%	294.88	5	0.541537	12.0693	12.6108
29.5%	294.89	5	0.544781	12.066	12.6108
29.5%	294.9	5	0.548095	12.0627	12.6108
29.5%	294.91	5	0.551473	12.0593	12.6108
29.5%	294.92	5	0.554909	12.0559	12.6108
29.5%	294.93	5	0.558397	12.0524	12.6108
29.5%	294.94	5	0.561929	12.0489	12.6108
29.5%	294.95	5	0.565499	12.0453	12.6108
29.5%	294.96	5	0.569098	12.0417	12.6108
29.5%	294.97	5	0.572721	12.0381	12.6108
29.5%	294.98	5	0.576357	12.0345	12.6108
29.5%	294.99	5	0.580001	12.0309	12.6109
29.5%	295	5	0.583643	12.0272	12.6109
29.5%	295.01	5	0.587276	12.0236	12.6109
29.5%	295.02	5	0.590891	12.02	12.6109
29.5%	295.03	5	0.594481	12.0164	12.6109
29.5%	295.04	5	0.598037	12.0128	12.6109
29.5%	295.05	5	0.60155	12.0093	12.6109
29.5%	295.06	5	0.605014	12.0059	12.6109
29.5%	295.07	5	0.608419	12.0025	12.6109
29.5%	295.08	5	0.611759	11.9991	12.6109
29.5%	295.09	5	0.615024	11.9959	12.6109
29.5%	295.1	5	0.618209	11.9927	12.6109
29.5%	295.11	5	0.621304	11.9896	12.6109
29.5%	295.12	5	0.624304	11.9866	12.6109
29.5%	295.13	5	0.627201	11.9837	12.6109
29.5%	295.14	5	0.629988	11.9809	12.6109
29.5%	295.15	5	0.632659	11.9783	12.6109
29.5%	295.16	5	0.635208	11.9757	12.6109
29.5%	295.17	5	0.637629	11.9733	12.6109
29.5%	295.18	5	0.639916	11.971	12.6109
29.5%	295.19	5	0.642064	11.9689	12.6109
29.5%	295.2	5	0.644069	11.9669	12.6109
29.5%	295.21	5	0.645924	11.965	12.6109
29.5%	295.22	5	0.647627	11.9633	12.6109
29.5%	295.23	5	0.649174	11.9618	12.6109
29.5%	295.24	5	0.65056	11.9604	12.6109
29.5%	295.25	5	0.651782	11.9591	12.6109
29.5%	295.26	5	0.652838	11.9581	12.6109
29.5%	295.27	5	0.653725	11.9572	12.6109
29.5%	295.28	5	0.654441	11.9565	12.6109
29.5%	295.29	5	0.654985	11.9559	12.6109
29.5%	295.3	5	0.655354	11.9556	12.6109
29.5%	295.31	5	0.655548	11.9554	12.6109
29.5%	295.32	5	0.655566	11.9554	12.6109
29.5%	295.33	5	0.655408	11.9555	12.6109
29.5%	295.34	5	0.655074	11.9559	12.6109
29.5%	295.35	5	0.654565	11.9564	12.6109
29.5%	295.36	5	0.653881	11.957	12.6109
29.5%	295.37	5	0.653023	11.9579	12.6109
29.5%	295.38	5	0.651994	11.9589	12.6109
29.5%	295.39	5	0.650795	11.9601	12.6109
29.5%	295.4	5	0.649428	11.9615	12.6109
29.5%	295.41	5	0.647897	11.963	12.6109
29.5%	295.42	5	0.646203	11.9647	12.6109
29.5%	295.43	5	0.644352	11.9666	12.6109
29.5%	295.44	5	0.642347	11.9686	12.6109
29.5%	295.45	5	0.640191	11.9707	12.6109
29.5%	295.46	5	0.63789	11.973	12.6109
29.5%	295.47	5	0.635448	11.9755	12.6109
29.5%	295.48	5	0.63287	11.9781	12.6109
29.5%	295.49	5	0.630163	11.9808	12.6109
29.6%	295.5	5	0.627332	11.9836	12.6109
29.6%	295.51	5	0.624384	11.9866	12.6109
29.6%	295.52	5	0.621324	11.9896	12.611
29.6%	295.53	5	0.61816	11.9928	12.611
29.6%	295.54	5	0.614899	11.9961	12.611
29.6%	295.55	5	0.611549	11.9994	12.611
29.6%	295.56	5	0.608117	12.0028	12.611
29.6%	295.57	5	0.60461	12.0064	12.611
29.6%	295.58	5	0.601037	12.0099	12.611
29.6%	295.59	5	0.597407	12.0136	12.611
29.6%	295.6	5	0.593728	12.0173	12.611
29.6%	295.61	5	0.590008	12.021	12.611
29.6%	295.62	5	0.586256	12.0247	12.611
29.6%	295.63	5	0.582481	12.0285	12.611
29.6%	295.64	5	0.578691	12.0323	12.611
29.6%	295.65	5	0.574896	12.0361	12.611
29.6%	295.66	5	0.571104	12.0399	12.611
29.6%	295.67	5	0.567325	12.0437	12.611
29.6%	295.68	5	0.563565	12.0474	12.611
29.6%	295.69	5	0.559836	12.0512	12.611
29.6%	295.7	5	0.556143	12.0549	12.611
29.6%	295.71	5	0.552497	12.0585	12.611
29.6%	295.72	5	0.548905	12.0621	12.611
29.6%	295.73	5	0.545373	12.0657	12.611
29.6%	295.74	5	0.541911	12.0691	12.611
29.6%	295.75	5	0.538525	12.0725	12.611
29.6%	295.76	5	0.535221	12.0758	12.611
29.6%	295.77	5	0.532006	12.079	12.611
29.6%	295.78	5	0.528885	12.0822	12.611
29.6%	295.79	5	0.525865	12.0852	12.611
29.6%	295.8	5	0.52295	12.0881	12.611
29.6%	295.81	5	0.520144	12.0909	12.611
29.6%	295.82	5	0.517451	12.0936	12.611
29.6%	295.83	5	0.514875	12.0962	12.611
29.6%	295.84	5	0.512418	12.0986	12.6111
29.6%	295.85	5	0.510083	12.101	12.6111
29.6%	295.86	5	0.507871	12.1032	12.6111
29.6%	295.87	5	0.505783	12.1053	12.6111
29.6%	295.88	5	0.503821	12.1072	12.6111
29.6%	295.89	5	0.501983	12.1091	12.6111
29.6%	295.9	5	0.50027	12.1108	12.6111
29.6%	295.91	5	0.49868	12.1124	12.6111
29.6%	295.92	5	0.497212	12.1138	12.6111
29.6%	295.93	5	0.495863	12.1152	12.6111
29.6%	295.94	5	0.494631	12.1164	12.6111
29.6%	295.95	5	0.493512	12.1175	12.6111
29.6%	295.96	5	0.492504	12.1186	12.6111
29.6%	295.97	5	0.491602	12.1195	12.6111
29.6%	295.98	5	0.490802	12.1203	12.6111
29.6%	295.99	5	0.490099	12.121	12.6111
29.6%	296	5	0.489488	12.1216	12.6111
29.6%	296.01	5	0.488964	12.1221	12.6111
29.6%	296.02	5	0.488522	12.1225	12.6111
29.6%	296.03	5	0.488155	12.1229	12.6111
29.6%	296.04	5	0.487858	12.1232	12.6111
29.6%	296.05	5	0.487625	12.1234	12.6111
29.6%	296.06	5	0.48745	12.1236	12.6111
29.6%	296.07	5	0.487326	12.1237	12.6111
29.6%	296.08	5	0.487248	12.1238	12.6111
29.6%	296.09	5	0.48721	12.1238	12.6111
29.6%	296.1	5	0.487205	12.1239	12.6111
29.6%	296.11	5	0.487227	12.1238	12.6111
29.6%	296.12	5	0.487271	12.1238	12.6111
29.6%	296.13	5	0.487331	12.1237	12.6111
29.6%	296.14	5	0.487402	12.1237	12.6111
29.6%	296.15	5	0.487477	12.1236	12.6111
29.6%	296.16	5	0.487554	12.1235	12.6111
29.6%	296.17	5	0.487626	12.1234	12.6111
29.6%	296.18	5	0.487689	12.1234	12.6111
29.6%	296.19	5	0.48774	12.1233	12.6111
29.6%	296.2	5	0.487774	12.1233	12.6111
29.6%	296.21	5	0.487788	12.1233	12.6111
29.6%	296.22	5	0.487779	12.1233	12.6111
29.6%	296.23	5	0.487745	12.1233	12.6111
29.6%	296.24	5	0.487683	12.1234	12.6111
29.6%	296.25	5	0.487592	12.1235	12.6111
29.6%	296.26	5	0.48747	12.1236	12.6111
29.6%	296.27	5	0.487316	12.1237	12.6111
29.6%	296.28	5	0.48713	12.1239	12.6111
29.6%	296.29	5	0.486912	12.1241	12.6111
29.6%	296.3	5	0.486662	12.1244	12.6111
29.6%	296.31	5	0.48638	12.1247	12.6111
29.6%	296.32	5	0.486068	12.125	12.6111
29.6%	296.33	5	0.485727	12.1253	12.6111
29.6%	296.34	5	0.48536	12.1257	12.6111
29.6%	296.35	5	0.484968	12.1261	12.6111
29.6%	296.36	5	0.484554	12.1265	12.6111
29.6%	296.37	5	0.484121	12.1269	12.6111
29.6%	296.38	5	0.483673	12.1274	12.6111
29.6%	296.39	5	0.483214	12.1278	12.6111
29.6%	296.4	5	0.482746	12.1283	12.6111
29.6%	296.41	5	0.482274	12.1288	12.6111
29.6%	296.42	5	0.481803	12.1293	12.6111
29.6%	296.43	5	0.481338	12.1297	12.6111
29.6%	296.44	5	0.480882	12.1302	12.6111
29.6%	296.45	5	0.480441	12.1306	12.6111
29.6%	296.46	5	0.48002	12.131	12.6111
29.6%	296.47	5	0.479623	12.1314	12.6111
29.6%	296.48	5	0.479257	12.1318	12.6111
29.6%	296.49	5	0.478925	12.1321	12.6111
29.7%	296.5	5	0.478633	12.1324	12.6111
29.7%	296.51	5	0.478385	12.1327	12.6111
29.7%	296.52	5	0.478187	12.1329	12.6111
29.7%	296.53	5	0.478043	12.133	12.6111
29.7%	296.54	5	0.477957	12.1331	12.6111
29.7%	296.55	5	0.477934	12.1331	12.6111
29.7%	296.56	5	0.477977	12.1331	12.6111
29.7%	296.57	5	0.47809	12.133	12.6111
29.7%	296.58	5	0.478276	12.1328	12.6111
29.7%	296.59	5	0.478537	12.1325	12.6111
29.7%	296.6	5	0.478877	12.1322	12.6111
29.7%	296.61	5	0.479296	12.1318	12.6111
29.7%	296.62	5	0.479798	12.1313	12.6111
29.7%	296.63	5	0.480381	12.1307	12.6111
29.7%	296.64	5	0.481048	12.13	12.6111
29.7%	296.65	5	0.481797	12.1293	12.6111
29.7%	296.66	5	0.482629	12.1284	12.6111
29.7%	296.67	5	0.483542	12.1275	12.6111
29.7%	296.68	5	0.484535	12.1265	12.6111
29.7%	296.69	5	0.485605	12.1255	12.6111
29.7%	296.7	5	0.486749	12.1243	12.6111
29.7%	296.71	5	0.487965	12.1231	12.6111
29.7%	296.72	5	0.489249	12.1218	12.6111
29.7%	296.73	5	0.490596	12.1205	12.6111
29.7%	296.74	5	0.492001	12.1191	12.6111
29.7%	296.75	5	0.49346	12.1176	12.6111
29.7%	296.76	5	0.494966	12.1161	12.6111
29.7%	296.77	5	0.496515	12.1146	12.6111
29.7%	296.78	5	0.498098	12.113	12.6111
29.7%	296.79	5	0.49971	12.1114	12.6111
29.7%	296.8	5	0.501343	12.1097	12.6111
29.7%	296.81	5	0.502989	12.1081	12.6111
29.7%	296.82	5	0.504642	12.1064	12.6111
29.7%	296.83	5	0.506294	12.1048	12.6111
29.7%	296.84	5	0.507935	12.1032	12.6111
29.7%	296.85	5	0.509559	12.1015	12.6111
29.7%	296.86	5	0.511158	12.0999	12.6111
29.7%	296.87	5	0.512721	12.0984	12.6111
29.7%	296.88	5	0.514243	12.0969	12.6111
29.7%	296.89	5	0.515713	12.0954	12.6111
29.7%	296.9	5	0.517125	12.094	12.6111
